prompt_id,category,stress_type,prompt,negative_prompt,seed,split
main_text_heavy_094,text-heavy,menu_tabular_text,"eye-level product shot of a pharmacy shelf label strip in a fluorescent station concourse, the primary readable text says ""Repair Desk Reserved Seating"", crisp printed texture, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210094,main
main_text_heavy_095,text-heavy,screen_text_glare,"front-facing documentary crop of a tea package front panel mounted on brushed steel, the primary readable text says ""Studio Nine Handle With Care"", a dense but readable layout, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210095,main
main_text_heavy_096,text-heavy,condensed_lettering,"clean kiosk photo of a bakery price card wall on a warehouse shelf, the primary readable text says ""Studio Nine East Entrance"", thin divider rules between lines, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210096,main
main_text_heavy_097,text-heavy,dense_multiline_copy,"centered poster composition of a transit departure board on a matte paper poster, the primary readable text says ""Section F 06:45"", clear punctuation and separators, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210097,main
main_text_heavy_098,text-heavy,stacked_wayfinding,"rectified signage capture of a stadium entrance banner under warm cafe lighting, the primary readable text says ""Section F Counter Service"", mixed uppercase and numerals, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210098,main
main_text_heavy_099,text-heavy,packaging_microtype,"tight shelf-level crop of a museum exhibit placard at a trade show booth, the primary readable text says ""Section F Batch 17"", small secondary copy under the headline, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210099,main
main_text_heavy_100,text-heavy,menu_tabular_text,"slightly angled close-up of a conference schedule screen beside a sunlit storefront window, the primary readable text says ""Harbor Line Tickets Here"", sharp kerning and even line spacing, realistic print texture, 1024x1024 composition.","blurry text, illegible letters, warped glyphs, extra characters, watermark, heavy noise, oversmoothing",210100,main
main_thin_boundary_001,thin-boundary,glass_rim,"museum-display close-up of a porcelain teacup with gold trim in cool overcast daylight, overlapping lines do not merge, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211001,main
main_thin_boundary_002,thin-boundary,wire_mesh,"macro close-up of filigree earrings against black velvet, delicate mesh geometry stays distinct, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211002,main
main_thin_boundary_003,thin-boundary,lace_edge,"side-lit detail study of filigree earrings against pale gray paper, minute filigree gaps remain open, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211003,main
main_thin_boundary_004,thin-boundary,reflective_trim,"backlit profile crop of filigree earrings with rainy street bokeh behind it, narrow bright rims stay continuous, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211004,main
main_thin_boundary_005,thin-boundary,branch_silhouette,"tight tabletop shot of filigree earrings beside a foggy window, fragile silhouettes hold their shape, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211005,main
main_thin_boundary_006,thin-boundary,transparent_rib,"overhead still-life crop of filigree earrings against a soft blue studio sweep, hairline contours remain clean, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211006,main
main_thin_boundary_007,thin-boundary,glass_rim,"shallow-focus field photo of filigree earrings against warm candlelit darkness, fine transparent edges stay visible, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211007,main
main_thin_boundary_008,thin-boundary,wire_mesh,"museum-display close-up of filigree earrings in cool overcast daylight, thin reflective outlines separate from the background, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211008,main
main_thin_boundary_009,thin-boundary,lace_edge,"macro close-up of bonsai twigs against black velvet, overlapping lines do not merge, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211009,main
main_thin_boundary_010,thin-boundary,reflective_trim,"side-lit detail study of bonsai twigs against pale gray paper, delicate mesh geometry stays distinct, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211010,main
main_thin_boundary_011,thin-boundary,branch_silhouette,"backlit profile crop of bonsai twigs with rainy street bokeh behind it, minute filigree gaps remain open, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211011,main
main_thin_boundary_012,thin-boundary,transparent_rib,"tight tabletop shot of bonsai twigs beside a foggy window, narrow bright rims stay continuous, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211012,main
main_thin_boundary_013,thin-boundary,glass_rim,"overhead still-life crop of bonsai twigs over a dark wooden table, fragile silhouettes hold their shape, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211013,main
main_thin_boundary_014,thin-boundary,wire_mesh,"shallow-focus field photo of bonsai twigs against warm candlelit darkness, hairline contours remain clean, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211014,main
main_thin_boundary_015,thin-boundary,lace_edge,"museum-display close-up of bonsai twigs in cool overcast daylight, fine transparent edges stay visible, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211015,main
main_thin_boundary_016,thin-boundary,reflective_trim,"macro close-up of a soap bubble cluster against black velvet, thin reflective outlines separate from the background, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211016,main
main_thin_boundary_017,thin-boundary,branch_silhouette,"side-lit detail study of a soap bubble cluster against pale gray paper, overlapping lines do not merge, minimal clutter, highly detailed boundaries, realistic optical transitions.","thick merged edges, broken contours, blob artifacts, oversmoothing, halos, noisy background, low detail",211017,main
